type,date,date(yyyyMMddHHmmss),author,message,latitude,longitude, location,category,labels,seconds,risk_score,risk_score_simple_nlp
mbdata,173527,2.01E+13,KronosQuoth,"If you don't value your time, neither will others. Stop giving away your time and talents- start charging for it.  #POKRally #HI",,,,junk/spam,[],63327,0,0
mbdata,173527,2.01E+13,KronosQuoth,The mind is everything. What you think you become.   #KronosStar #POKRally,,,,junk/spam,[],63327,0,0
mbdata,173527,2.01E+13,KronosQuoth,What seems to us as bitter trials are often blessings in disguise. #POKRally #HI,,,,junk/spam,[],63327,0,0
mbdata,173538,2.01E+13,Viktor-E,"Lero Robeson plays many stringed instruments, including the lute, the laouto, the torban, the yehu and the rubab.",,,,junk/spam,[],63338,0,0
mbdata,173538,2.01E+13,FriendsOfKronos,figured it out: POK are hippy terrorists,,,,junk/spam,['police'],63338,0,0
mbdata,173550,2.01E+13,KronosQuoth,"As we look ahead into the next century, leaders will be those who empower others.  #POKRally #HI",,,,junk/spam,[],63350,0,0
mbdata,173550,2.01E+13,KronosQuoth,"Happiness is a butterfly, which when pursued, is always beyond your grasp. #POKRally #HI",,,,junk/spam,[],63350,0,0
mbdata,173600,2.01E+13,lindyT,RT @maha_Homeland Viktor-E playing 'River Soldiers' - such a bittersweet haunting song,,,,junk/spam,[],63360,0,0
mbdata,173611,2.01E+13,POK,song River Soldiers: We should make war not on each other but on pollution and hate,,,,junk/spam,[],63371,0,0
mbdata,173611,2.01E+13,footfingers,you have the power to take Kronos back for the poeple #POK,36.054,24.902,,junk/spam,[],63371,0,0
ccdata,173611,2.01E+13,,PARK CHECK,,,2999 N. Arkadiou St,junk/spam,[],63371,0,0
mbdata,173617,2.01E+13,KronosQuoth,"There is only one way to avoid criticism: do nothing, say nothing, and be nothing.  #KronosStar #POKRally",,,,junk/spam,[],63377,0,0
mbdata,173617,2.01E+13,junkman377,Cheap car sales! No questions asked!  cars.kronos/choppers  #abila #vans #cars,,,,vehicle_accidents,[],63377,0,0
mbdata,173617,2.01E+13,KronosQuoth,"You cant use up creativity.  The more you use, the more you have.  #KronosStar #POKRally",,,,junk/spam,[],63377,0,0
mbdata,173617,2.01E+13,dirtdigger334,"A tear is 1% water, 99% feelings #POK #Rally #Grammar",,,,junk/spam,[],63377,0,0
mbdata,173642,2.01E+13,KronosQuoth,If you want to achieve greatness stop asking for permission.  #POKRally #HI,,,,junk/spam,[],63402,0,0
mbdata,173642,2.01E+13,KronosQuoth,"When in doubt, punt!  #KronosStar #POKRally",,,,junk/spam,[],63402,0,0
mbdata,173655,2.01E+13,slamrjamr,"RT @Officia1AbilaPost Elian discovered alive, living in Tethys. smad.co.kronos/xx3942",,,,junk/spam,[],63415,0,0
mbdata,173709,2.01E+13,superhero447,I trust this goodstuff.kronos/links #abilasFinest,,,,junk/spam,[],63429,0,0
mbdata,173709,2.01E+13,KronosQuoth,Do one thing every day that scares you.  #POKRally #HI,,,,vehicle_accidents,[],63429,0,0
mbdata,173731,2.01E+13,KronosQuoth,The road to success and the road to failure are almost exactly the same.  #POKRally #HI,,,,junk/spam,[],63451,0,0
mbdata,173731,2.01E+13,KronosQuoth,Successful entrepreneurs are givers and not takers of positive energy.  #POKRally #HI,,,,junk/spam,[],63451,0,0
mbdata,173731,2.01E+13,cheapgoods998,How's your credit rating? Need a boost? fixit.kronos/creditratings #abila #badcredit,,,,junk/spam,[],63451,0,0
mbdata,173731,2.01E+13,KronosQuoth,"Strive not to be a success, but rather to be of value.  #KronosStar #POKRally",,,,junk/spam,[],63451,0,0
mbdata,173738,2.01E+13,farmboy,RT @FriendsOfKronos figured it out: POK are hippy terrorists,,,,junk/spam,['police'],63458,0,0
mbdata,173753,2.01E+13,KronosQuoth,The two most important days in your life are the day you are born and the day you find out why.  #KronosStar #POKRally,,,,junk/spam,[],63473,0,0
mbdata,173802,2.01E+13,Viktor-E,Viktor-E covers th Joni Mitchell classis Big Yellow Taxi,,,,junk/spam,[],63482,0,0
mbdata,173802,2.01E+13,truthforcadau,great new song from Viktor-E! River Soldiers is so powerful #POKRallyinthePark #viktor-e,36.051,24.854,,junk/spam,[],63482,0,0
ccdata,173802,2.01E+13,,BUSINESS CHECK,,,S. Achilleos St / S. Utanfor St,junk/spam,[],63482,0,0
mbdata,173814,2.01E+13,SaveOurWildlands,Everyone here at the POK rally is getting in the mood with music!,,,,junk/spam,[],63494,0,0
mbdata,173814,2.01E+13,ReggieWassali,River Soldiers new favorite! #Viktor-E #POKRally,,,,junk/spam,[],63494,0,0
ccdata,173814,2.01E+13,,INCOMPLETE CALL FOR POLICE,,,,police,['police'],63494,0,0
mbdata,173824,2.01E+13,KronosQuoth,Real difficulties can be overcome; it is only the imaginary ones that are unconquerable.  #POKRally #HI,,,,junk/spam,[],63504,0,0
mbdata,173824,2.01E+13,KronosQuoth,It does not matter how slowly you go as long as you do not stop.  #KronosStar #POKRally,,,,junk/spam,[],63504,0,0
mbdata,173824,2.01E+13,Clevvah4Evah,The rally has peaked my interest! #POK #Rally #Grammar,,,,junk/spam,[],63504,0,0
mbdata,173852,2.01E+13,KronosQuoth,"I find that the harder I work, the more luck I seem to have.  #POKRally #HI",,,,junk/spam,[],63532,0,0
mbdata,173852,2.01E+13,KronosQuoth,"The number one reason people fail in life is because they listen to their friends, family, and neighbors.  #POKRally #HI",,,,junk/spam,[],63532,0,0
mbdata,173852,2.01E+13,KronosQuoth,Our consciousness arises and subsides in mortal success #POKRally #HI,,,,junk/spam,[],63532,0,0
ccdata,173900,2.01E+13,,TRAFFIC STOP,,,2014 Sannan Pky,junk/spam,['vehicle-accident'],63540,0,0
mbdata,173916,2.01E+13,KronosQuoth,Education costs money.  But then so does ignorance.  #KronosStar #POKRally,,,,junk/spam,[],63556,0,0
mbdata,173916,2.01E+13,KronosQuoth,The first step toward success is taken when you refuse to be a captive of the environment in which you first find yourself.  #POKRally #HI,,,,junk/spam,[],63556,0,0
mbdata,173916,2.01E+13,KronosQuoth,To be successful you must accept all challenges that come your way. You can't just accept the ones you like.  #POKRally #HI,,,,junk/spam,[],63556,0,0
mbdata,173940,2.01E+13,KronosQuoth,"I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI",,,,junk/spam,[],63580,0,0
mbdata,173940,2.01E+13,KronosQuoth,"You take your life in your own hands, and what happens? A terrible thing, no one to blame.  #KronosStar #POKRally",,,,junk/spam,[],63580,0,0
mbdata,173940,2.01E+13,KronosQuoth,"I have not failed. I've just found 10,000 ways that won't work.  #POKRally #HI",,,,junk/spam,[],63580,0,0
mbdata,174000,2.01E+13,junk99902,Booking Abila City Park for the Human Trafficking rally in March #SavePeople,,,,junk/spam,['vehicle-accident'],63600,0,0
mbdata,174006,2.01E+13,KronosQuoth,Nothing in the world is more common than unsuccessful people with talent.  #POKRally #HI,,,,junk/spam,[],63606,0,0
mbdata,174006,2.01E+13,junkman377,He who hesitates is lost! #KronosStar #POKRally,,,,junk/spam,[],63606,0,0
mbdata,174006,2.01E+13,KronosQuoth,"Waste not, want not  #KronosStar #POKRally",,,,junk/spam,[],63606,0,0
mbdata,174006,2.01E+13,KronosQuoth,The distance between insanity and genius is measured only by success.  #POKRally #HI,,,,junk/spam,[],63606,0,0
mbdata,174032,2.01E+13,KronosQuoth,Either write something worth reading or do something worth writing.  #KronosStar #POKRally,,,,junk/spam,[],63632,0,0
mbdata,174052,2.01E+13,KronosQuoth,"If you don't value your time, neither will others. Stop giving away your time and talents- start charging for it.  #POKRally #HI",,,,junk/spam,[],63652,0,0
mbdata,174056,2.01E+13,POK,Bert invites everyone to sing along with their next song,,,,junk/spam,[],63656,0,0
ccdata,174056,2.01E+13,,SUBJECT STOP,,,N. Berlau St / N. Taxiarchon Ave,junk/spam,[],63656,0,0
ccdata,174100,2.01E+13,,DISTURBANCE-NOISE,,,4777 N. Arkadou St,junk/spam,[],63660,0,0
mbdata,174102,2.01E+13,siliconKing,RT @truthforcadau great new song from Viktor-E! River Soldiers is so powerful #POKRallyinthePark #viktor-e,,,,junk/spam,[],63662,0,0
mbdata,174122,2.01E+13,KronosQuoth,Successful entrepreneurs are givers and not takers of positive energy.  #POKRally #HI,,,,junk/spam,[],63682,0,0
mbdata,174150,2.01E+13,KronosQuoth,"The function of leadership is to produce more leaders, not more followers.  #POKRally #HI",,,,junk/spam,[],63710,0,0
mbdata,174200,2.01E+13,Viktor-E,"Viktor-E sings ""Big Yellow Taxi"" by Joni Mitchell, one of the greatest songwriters of our time",,,,junk/spam,[],63720,0,0
mbdata,174200,2.01E+13,anaregents,Viktor-E is playing Joni Mitchell's Big Yellow Taxi. Great song,,,,junk/spam,[],63720,0,0
mbdata,174200,2.01E+13,footfingers,corrupt Tethan corporations pollute your land and kill your children #POK,36.054,24.902,,junk/spam,[],63720,0,0
mbdata,174200,2.01E+13,Officia1AbilaPost,Abila police corruption scandal - the #POK connection.  smad.co.kronos/1s923k9,,,,police,['police'],63720,0,0
ccdata,174200,2.01E+13,,VEHICLE ACCIDENT-REPORT,,,Vissaraki St / Rist Way,vehicle_accidents,[],63720,0,0
mbdata,174214,2.01E+13,slamrjamr,RT @ReggieWassali River Soldiers new favorite! #Viktor-E #POKRally,,,,junk/spam,[],63734,0,0
mbdata,174219,2.01E+13,Clevvah4Evah,Always flush out your ideas before presenting #POK #Rally #Grammar,,,,junk/spam,[],63739,0,0
mbdata,174219,2.01E+13,KronosQuoth,"If youre offered a seat on a rocket ship, dont ask what seat! Just get on.  #KronosStar #POKRally",,,,junk/spam,[],63739,0,0
mbdata,174231,2.01E+13,POK,everyone here at the POK Rally in the Park is singing along with Viktor-E to Mitchell's Big Yellow Taxi,,,,junk/spam,[],63751,0,0
mbdata,174231,2.01E+13,SaveOurWildlands,Crowd is wild over music from Viktor-E,,,,junk/spam,[],63751,0,0
mbdata,174231,2.01E+13,FriendsOfKronos,POK teror destroys Joni Mitchell song - never think of it the same,,,,junk/spam,[],63751,0,0
ccdata,174231,2.01E+13,,TRAFFIC STOP,,,N. Alexandrias St / N. Evzonon St,junk/spam,['vehicle-accident'],63751,0,0
mbdata,174241,2.01E+13,KronosQuoth,An unexamined life is not worth living.  #KronosStar #POKRally,,,,junk/spam,[],63761,0,0
mbdata,174241,2.01E+13,rockinHW,"I lost a bunch of weight, this stuff works! look at news article diet.kronos/starvenow  #abila #bestfood",,,,junk/spam,[],63761,0,0
mbdata,174241,2.01E+13,eazymoney,I recommend this site #abila dates.kronos/clickhere,,,,junk/spam,[],63761,0,0
mbdata,174241,2.01E+13,KronosQuoth,"If you do what you always did, you will get what you always got.  #POKRally #HI",,,,junk/spam,[],63761,0,0
mbdata,174300,2.01E+13,sarajane,RT @junk99902 Booking Abila City Park for the Human Trafficking rally in March #SavePeople,,,,junk/spam,['vehicle-accident'],63780,0,0
mbdata,174306,2.01E+13,KronosQuoth,"Courage is resistance to fear, mastery of fear - not absense of fear.  #POKRally #HI",,,,junk/spam,['vehicle-accident'],63786,0,0
mbdata,174306,2.01E+13,KronosQuoth,"If you can't explain it simply, you don't understand it well enough.  #POKRally #HI",,,,junk/spam,[],63786,0,0
mbdata,174306,2.01E+13,KronosQuoth,Its not the years in your life that count. Its the life in your years.  #KronosStar #POKRally,,,,junk/spam,[],63786,0,0
mbdata,174309,2.01E+13,Viktor-E,Bert credits Joni Mitchell with inspiring him to show his community activism through music.,,,,junk/spam,[],63789,0,0
mbdata,174309,2.01E+13,ourcountryourrights,why do they hate us for wanting clean water? their hate is irrational,,,,junk/spam,[],63789,0,0
ccdata,174309,2.01E+13,,MISDEMEANOR ASSAULT-IN PROGRESS,,,2211 N. Artakis St,junk/spam,['police'],63789,0,0
mbdata,174333,2.01E+13,KronosQuoth,If you're going through hell keep going.  #POKRally #HI,,,,junk/spam,[],63813,0,0
mbdata,174356,2.01E+13,courage4life,RT @POK Bert invites everyone to sing along with their next song,,,,junk/spam,[],63836,0,0
mbdata,174400,2.01E+13,joyce101,RT @Officia1AbilaPost Abila police corruption scandal - the #POK connection.  smad.co.kronos/1s923k9,,,,police,['police'],63840,0,0
mbdata,174400,2.01E+13,POK,What an enthusiastic response from the crowd to Viktor-E!,,,,junk/spam,['vehicle-accident'],63840,0,0
mbdata,174400,2.01E+13,footfingers,"people of Kronos, rise up and take your country back! #POK",36.054,24.902,,junk/spam,[],63840,0,0
ccdata,174400,2.01E+13,,SUSPICIOUS SUBJECT/CIRCUMSTANCES-IN PROGRESS,,,1439 N. Utanfor St,junk/spam,[],63840,0,0
mbdata,174403,2.01E+13,maskedWoman101,Hi! I advise you to visit this link hottips.kronos/trading #abila,,,,junk/spam,[],63843,0,0
mbdata,174403,2.01E+13,KronosQuoth,"Your time is limited, so dont waste it living someone elses life.  #KronosStar #POKRally",,,,junk/spam,[],63843,0,0
mbdata,174409,2.01E+13,vonneka,RT @Viktor-E Bert credits Joni Mitchell with inspiring him to show his community activism through music.,,,,junk/spam,[],63849,0,0
mbdata,174425,2.01E+13,KronosQuoth,"Either you run the day, or the day runs you.  #KronosStar #POKRally",,,,junk/spam,[],63865,0,0
mbdata,174425,2.01E+13,KronosQuoth,"Thinking should become your capital asset, no matter whatever ups and downs you come across in your life.  #POKRally #HI",,,,junk/spam,[],63865,0,0
mbdata,174425,2.01E+13,KronosQuoth,Success does not consist in never making mistakes but in never making the same one a second time.  #POKRally #HI,,,,junk/spam,[],63865,0,0
mbdata,174430,2.01E+13,SaveOurWildlands,A lot of passionate singing at Abila City Park today - all for a great cause,,,,junk/spam,[],63870,0,0
mbdata,174446,2.01E+13,meds4realz43,He who hesitates is lost! #KronosStar #POKRally,,,,junk/spam,[],63886,0,0
mbdata,174446,2.01E+13,KronosQuoth,"Take up one idea. Make that one idea your life - think of it, dream of it, live on that idea.#POKRally #HI",,,,junk/spam,[],63886,0,0
mbdata,174500,2.01E+13,muppiesRock,RT @footfingers corrupt Tethan corporations pollute your land and kill your children #POK,,,,junk/spam,[],63900,0,0
mbdata,174500,2.01E+13,maha_Homeland,Viktor-E is bringing their special blend of inspiration and music to the POK Rally in the Park!,,,,junk/spam,[],63900,0,0
mbdata,174512,2.01E+13,KronosQuoth,Develop success from failures. Discouragement and failure are two of the surest stepping stones to success.  #POKRally #HI,,,,junk/spam,[],63912,0,0
mbdata,174512,2.01E+13,KronosQuoth,All progress takes place outside the comfort zone.  #POKRally #HI,,,,junk/spam,[],63912,0,0
mbdata,174512,2.01E+13,KronosQuoth,I am not a product of my circumstances. I am a product of my decisions.  #KronosStar #POKRally,,,,junk/spam,[],63912,0,0
mbdata,174543,2.01E+13,Clevvah4Evah,My hand hurts I think I have carpet tunnel #POK #Rally #Grammar,,,,vehicle_accidents,[],63943,0,0
mbdata,174611,2.01E+13,Viktor-E,"There's still time to join the band at the Abila City Park, Viktor-E will be playing after the POk presentations are done!",,,,junk/spam,[],63971,0,0
ccdata,174611,2.01E+13,,ALARM-SECURE NO police,,,2411 N. Averof St,junk/spam,"['police', 'vehicle-accident']",63971,0,0
mbdata,174614,2.01E+13,KronosQuoth,The best time to plant a tree was 20 years ago. The second best time is now.  #KronosStar #POKRally,,,,junk/spam,[],63974,0,0
mbdata,174614,2.01E+13,whiteprotein,fyi this website badprofiles.kronos/tacky is spreading nasty blogs around #gettingFired,,,,junk/spam,['fire'],63974,0,0
mbdata,174631,2.01E+13,BlueVelvet,RT @POK everyone here at the POK Rally in the Park is singing along with Viktor-E to Mitchell's Big Yellow Taxi,,,,junk/spam,[],63991,0,0
mbdata,174637,2.01E+13,KronosQuoth,"Try not to become a person of success, but rather try to become a person of value.  #POKRally #HI",,,,junk/spam,[],63997,0,0
mbdata,174708,2.01E+13,KronosQuoth,An unexamined life is not worth living.  #KronosStar #POKRally,,,,junk/spam,[],64028,0,0
mbdata,174708,2.01E+13,KronosQuoth,Develop success from failures. Discouragement and failure are two of the surest stepping stones to success.  #POKRally #HI,,,,junk/spam,[],64028,0,0
mbdata,174731,2.01E+13,carjunkers,"This is NUTS, I swear I'm getting 100s of followers from this program!! Check it followers.kronos/getpeople #abila #followers",,,,junk/spam,[],64051,0,0
mbdata,174731,2.01E+13,KronosQuoth,The best revenge is massive success.  #KronosStar #POKRally,,,,junk/spam,[],64051,0,0
mbdata,174731,2.01E+13,KronosQuoth,Your problem isn't the problem. Your reaction is the problem.  #POKRally #HI,,,,junk/spam,[],64051,0,0
mbdata,174731,2.01E+13,KronosQuoth,"We become what we think about most of the time, and that's the strangest secret.  #POKRally #HI",,,,junk/spam,[],64051,0,0
mbdata,174755,2.01E+13,Clevvah4Evah,Always flush out your ideas before presenting #POK #Rally #Grammar,,,,junk/spam,[],64075,0,0
mbdata,174800,2.01E+13,gardener4958,RT @maha_Homeland Viktor-E is bringing their special blend of inspiration and music to the POK Rally in the Park!,,,,junk/spam,[],64080,0,0
mbdata,174800,2.01E+13,maha_Homeland,Professor Lorenzo Di Stefano teaches environmental science at Abila U,,,,junk/spam,[],64080,0,0
mbdata,174800,2.01E+13,truthforcadau,classic cover of a classic song Big Yellow Taxi is one of the best! #viktor-e #POKRallyinthepark,36.051,24.854,,junk/spam,[],64080,0,0
mbdata,174813,2.01E+13,POK,Sylvia thanks Viktor-E for joining the POK rally today and looks forward to more music later today,,,,junk/spam,[],64093,0,0
mbdata,174823,2.01E+13,KronosQuoth,"Everything has beauty, but not everyone can see.  #KronosStar #POKRally",,,,junk/spam,[],64103,0,0
mbdata,174823,2.01E+13,junkman377,You look different in this photo. pics.kronos/pics  #abila #pictures,,,,junk/spam,[],64103,0,0
mbdata,174851,2.01E+13,KronosQuoth,"The past is a ghost, the future a dream. All we ever have is now.  #KronosStar #POKRally",,,,junk/spam,[],64131,0,0
mbdata,174851,2.01E+13,KronosQuoth,Happiness is not something readymade.  It comes from your own actions.  #KronosStar #POKRally,,,,junk/spam,[],64131,0,0
